osmid,y,x,highway,ref,street_count,junction,railway,geometry
37024375,39.454103,-76.447599,,,3,,,POINT (-76.447599 39.454103)
37024377,39.453866,-76.447512,,,3,,,POINT (-76.447512 39.453866)
37024415,39.680652,-76.6459116,,,3,,,POINT (-76.6459116 39.680652)
37024448,39.6816054,-76.6458966,,,3,,,POINT (-76.6458966 39.6816054)
37024453,39.452893,-76.459464,,,3,,,POINT (-76.459464 39.452893)
37024471,39.452838,-76.456993,,,1,,,POINT (-76.456993 39.452838)
37024486,39.450928,-76.458399,,,3,,,POINT (-76.458399 39.450928)
37024504,39.452378,-76.457253,,,1,,,POINT (-76.457253 39.452378)
37024535,39.4618066,-76.7802763,,,3,,,POINT (-76.7802763 39.4618066)
37024545,39.4616544,-76.7804393,,,3,,,POINT (-76.7804393 39.4616544)
37024548,39.4612651,-76.7806029,,,3,,,POINT (-76.7806029 39.4612651)
37024555,39.45327,-76.459299,,,3,,,POINT (-76.459299 39.45327)
37024593,39.451472,-76.459931,,,3,,,POINT (-76.459931 39.451472)
37024615,39.3848027,-76.6116714,,,3,,,POINT (-76.6116714 39.3848027)
37024640,39.385264,-76.613061,,,3,,,POINT (-76.613061 39.385264)
37024661,39.385535,-76.613878,,,4,,,POINT (-76.613878 39.385535)
37024686,39.386105,-76.614325,,,3,,,POINT (-76.614325 39.386105)
37024698,39.386025,-76.613941,,,1,,,POINT (-76.613941 39.386025)
37024716,39.3899527,-76.6158026,,,4,,,POINT (-76.6158026 39.3899527)
37024717,39.3899173,-76.6156138,,,3,,,POINT (-76.6156138 39.3899173)
37024719,39.3898822,-76.6154268,,,3,,,POINT (-76.6154268 39.3898822)
37024721,39.3898476,-76.6152424,,,4,,,POINT (-76.6152424 39.3898476)
37024726,39.389813,-76.615135,,,3,,,POINT (-76.615135 39.389813)
37024728,39.38971,-76.615159,stop,,4,,,POINT (-76.615159 39.38971)
37024742,39.5198682,-76.6487086,,,3,,,POINT (-76.6487086 39.5198682)
37024785,39.5185005,-76.6486603,,,3,,,POINT (-76.6486603 39.5185005)
37024791,39.518725,-76.6481131,,,1,,,POINT (-76.6481131 39.518725)
37024801,39.3898188,-76.6158457,,,4,,,POINT (-76.6158457 39.3898188)
37024807,39.3896919,-76.6159069,,,3,,,POINT (-76.6159069 39.3896919)
37024815,39.516988,-76.6435869,,,3,,,POINT (-76.6435869 39.516988)
37024818,39.5171777,-76.6435009,,,3,,,POINT (-76.6435009 39.5171777)
37024820,39.5174206,-76.6433912,,,3,,,POINT (-76.6433912 39.5174206)
37024821,39.5176086,-76.6433052,,,3,,,POINT (-76.6433052 39.5176086)
37024868,39.5181144,-76.643806,,,3,,,POINT (-76.643806 39.5181144)
37024908,39.3740469,-76.506609,,,3,,,POINT (-76.506609 39.3740469)
37024911,39.3743374,-76.5064659,,,3,,,POINT (-76.5064659 39.3743374)
37024915,39.3807348,-76.5570984,,,3,,,POINT (-76.5570984 39.3807348)
37024922,39.3795418,-76.5563652,,,3,,,POINT (-76.5563652 39.3795418)
37024941,39.3799999,-76.5555701,,,3,,,POINT (-76.5555701 39.3799999)
37024946,39.426816,-76.4872,,,3,,,POINT (-76.4872 39.426816)
37024960,39.427156,-76.486925,,,3,,,POINT (-76.486925 39.427156)
37024978,39.515856,-76.596391,,,3,,,POINT (-76.596391 39.515856)
37024984,39.516382,-76.597722,,,3,,,POINT (-76.597722 39.516382)
37025011,39.376667,-76.514802,,,1,,,POINT (-76.514802 39.376667)
37025014,39.376319,-76.51506,,,3,,,POINT (-76.51506 39.376319)
37025036,39.519619,-76.577498,,,3,,,POINT (-76.577498 39.519619)
37025165,39.426704,-76.486945,,,3,,,POINT (-76.486945 39.426704)
37025171,39.551018,-76.604347,,,3,,,POINT (-76.604347 39.551018)
37025173,39.550748,-76.604201,,,3,,,POINT (-76.604201 39.550748)
37025203,39.54871,-76.601978,,,3,,,POINT (-76.601978 39.54871)
37025225,39.5479619,-76.5988726,,,3,,,POINT (-76.5988726 39.5479619)
37025237,39.547808,-76.597934,,,3,,,POINT (-76.597934 39.547808)
37025247,39.5475867,-76.596771,,,3,,,POINT (-76.596771 39.5475867)
37025290,39.546869,-76.597056,,,1,,,POINT (-76.597056 39.546869)
37025301,39.7038668,-76.6295614,,,3,,,POINT (-76.6295614 39.7038668)
37025370,39.7071123,-76.6325,,,3,,,POINT (-76.6325 39.7071123)
37025377,39.7073139,-76.6323861,,,3,,,POINT (-76.6323861 39.7073139)
37025386,39.7078,-76.6330075,,,3,,,POINT (-76.6330075 39.7078)
37025395,39.7074495,-76.6334279,,,3,,,POINT (-76.6334279 39.7074495)
37025404,39.7078236,-76.6341047,,,1,,,POINT (-76.6341047 39.7078236)
37025415,39.456669,-76.447995,,,1,,,POINT (-76.447995 39.456669)
37025475,39.4587487,-76.4448455,,,3,,,POINT (-76.4448455 39.4587487)
37025496,39.458933,-76.443862,,,3,,,POINT (-76.443862 39.458933)
37025504,39.458778,-76.443576,,,1,,,POINT (-76.443576 39.458778)
37025523,39.2401057,-76.4494383,,,4,,,POINT (-76.4494383 39.2401057)
37025529,39.2411319,-76.4485658,,,3,,,POINT (-76.4485658 39.2411319)
37025534,39.7164705,-76.629755,,,3,,,POINT (-76.629755 39.7164705)
37025594,39.4861121,-76.4348009,,,3,,,POINT (-76.4348009 39.4861121)
37025636,39.485579,-76.4373928,,,3,,,POINT (-76.4373928 39.485579)
37025645,39.2467426,-76.7035959,,,3,,,POINT (-76.7035959 39.2467426)
37025663,39.247399,-76.7049799,,,3,,,POINT (-76.7049799 39.247399)
37025689,39.5286521,-76.796856,,,3,,,POINT (-76.796856 39.5286521)
37025715,39.5276435,-76.7963491,,,3,,,POINT (-76.7963491 39.5276435)
37025722,39.246726,-76.7037112,,,3,,,POINT (-76.7037112 39.246726)
37025760,39.24791,-76.705798,,,1,,,POINT (-76.705798 39.24791)
37025870,39.367578,-76.439664,,,1,,,POINT (-76.439664 39.367578)
37026015,39.4125988,-76.8201859,,,3,,,POINT (-76.8201859 39.4125988)
37026050,39.2265444,-76.7072482,,,3,,,POINT (-76.7072482 39.2265444)
37026052,39.2264889,-76.7071228,,,3,,,POINT (-76.7071228 39.2264889)
37026077,39.315347,-76.485854,,,1,,,POINT (-76.485854 39.315347)
37026078,39.315241,-76.485463,,,3,,,POINT (-76.485463 39.315241)
37026080,39.314983,-76.4845156,,,3,,,POINT (-76.4845156 39.314983)
37026148,39.314658,-76.464203,,,3,,,POINT (-76.464203 39.314658)
37026168,39.4586649,-76.6259174,,,3,,,POINT (-76.6259174 39.4586649)
37026205,39.4593131,-76.6248565,,,1,,,POINT (-76.6248565 39.4593131)
37026215,39.312195,-76.450259,,,3,,,POINT (-76.450259 39.312195)
37026223,39.312516,-76.450704,,,3,,,POINT (-76.450704 39.312516)
37026232,39.312667,-76.450768,,,3,,,POINT (-76.450768 39.312667)
37026242,39.312772,-76.450674,,,3,,,POINT (-76.450674 39.312772)
37026256,39.312807,-76.45016,,,3,,,POINT (-76.45016 39.312807)
37026258,39.3127375,-76.4499765,,,3,,,POINT (-76.4499765 39.3127375)
37026263,39.312696,-76.449839,,,3,,,POINT (-76.449839 39.312696)
37026267,39.4571831,-76.6201921,,,3,,,POINT (-76.6201921 39.4571831)
37026270,39.4573633,-76.6209028,,,4,,,POINT (-76.6209028 39.4573633)
37026272,39.657792,-76.656317,,,3,,,POINT (-76.656317 39.657792)
37026302,39.657824,-76.655906,,,3,,,POINT (-76.655906 39.657824)
37026309,39.660433,-76.656102,,,1,,,POINT (-76.656102 39.660433)
37026313,39.66048,-76.655474,turning_circle,,6,,,POINT (-76.655474 39.66048)
37026340,39.660706,-76.654306,,,3,,,POINT (-76.654306 39.660706)
37026346,39.660991,-76.654126,,,3,,,POINT (-76.654126 39.660991)
37026353,39.66138,-76.653876,,,1,,,POINT (-76.653876 39.66138)
37026363,39.66094,-76.654464,,,1,,,POINT (-76.654464 39.66094)
37026370,39.661063,-76.65373,,,1,,,POINT (-76.65373 39.661063)
37026371,39.3524978,-76.5266433,,,1,,,POINT (-76.5266433 39.3524978)
37026375,39.352999,-76.526471,,,3,,,POINT (-76.526471 39.352999)
37026383,39.3534456,-76.5265289,,,3,,,POINT (-76.5265289 39.3534456)
37026387,39.352951,-76.52677,,,1,,,POINT (-76.52677 39.352951)
37026390,39.2572366,-76.521883,,,3,,,POINT (-76.521883 39.2572366)
37026392,39.2575445,-76.5220234,,,3,,,POINT (-76.5220234 39.2575445)
37026402,39.2578229,-76.522357,,,3,,,POINT (-76.522357 39.2578229)
37026406,39.2573657,-76.5170633,,,3,,,POINT (-76.5170633 39.2573657)
37026409,39.2561762,-76.5165032,,,3,,,POINT (-76.5165032 39.2561762)
37026415,39.5540124,-76.7168907,,,1,,,POINT (-76.7168907 39.5540124)
37026438,39.5547734,-76.7163019,,,3,,,POINT (-76.7163019 39.5547734)
37026484,39.4588145,-76.759386,,,3,,,POINT (-76.759386 39.4588145)
37026500,39.4581985,-76.7590817,,,3,,,POINT (-76.7590817 39.4581985)
37026591,39.3564852,-76.5273081,,,3,,,POINT (-76.5273081 39.3564852)
37026604,39.5543328,-76.7446094,,,3,,,POINT (-76.7446094 39.5543328)
37026639,39.5539917,-76.7460892,,,3,,,POINT (-76.7460892 39.5539917)
37026642,39.5538676,-76.7464312,,,3,,,POINT (-76.7464312 39.5538676)
37026653,39.5535181,-76.7473069,,,3,,,POINT (-76.7473069 39.5535181)
37026697,39.5841138,-76.6463778,,,3,,,POINT (-76.6463778 39.5841138)
37026699,39.584272,-76.646307,,,3,,,POINT (-76.646307 39.584272)
37026726,39.5840734,-76.6457649,,,3,,,POINT (-76.6457649 39.5840734)
37026734,39.2200723,-76.7030109,traffic_signals,,4,,,POINT (-76.7030109 39.2200723)
37026741,39.5715602,-76.6539639,,,3,,,POINT (-76.6539639 39.5715602)
37026782,39.571622,-76.655112,,,3,,,POINT (-76.655112 39.571622)
37026816,39.4500976,-76.7654481,,,3,,,POINT (-76.7654481 39.4500976)
37026834,39.2192819,-76.7038593,,,4,,,POINT (-76.7038593 39.2192819)
37026867,39.55194,-76.748517,,,3,,,POINT (-76.748517 39.55194)
37026900,39.5509588,-76.7508153,,,3,,,POINT (-76.7508153 39.5509588)
37026933,39.5507634,-76.7523844,,,3,,,POINT (-76.7523844 39.5507634)
37026976,39.5514469,-76.7535913,,,3,,,POINT (-76.7535913 39.5514469)
37027013,39.551449,-76.7539172,,,3,,,POINT (-76.7539172 39.551449)
37027048,39.5543683,-76.6858864,,,3,,,POINT (-76.6858864 39.5543683)
37027123,39.5537004,-76.6818892,,,1,,,POINT (-76.6818892 39.5537004)
37027253,39.3921074,-76.4553224,,,4,,,POINT (-76.4553224 39.3921074)
37027257,39.555349,-76.68514,,,3,,,POINT (-76.68514 39.555349)
37027318,39.555687,-76.680821,,,1,,,POINT (-76.680821 39.555687)
37027337,39.2928215,-76.7217176,,,6,,,POINT (-76.7217176 39.2928215)
37027344,39.2932325,-76.7213206,,,3,,,POINT (-76.7213206 39.2932325)
37027386,39.2941635,-76.7184359,,,5,,,POINT (-76.7184359 39.2941635)
37027433,39.2933996,-76.7169419,,,3,,,POINT (-76.7169419 39.2933996)
37027442,39.634888,-76.67694,,,3,,,POINT (-76.67694 39.634888)
37027455,39.634792,-76.676522,,,3,,,POINT (-76.676522 39.634792)
37027475,39.635088,-76.675733,,,3,,,POINT (-76.675733 39.635088)
37027503,39.63485,-76.674749,,,1,,,POINT (-76.674749 39.63485)
37027573,39.640566,-76.6277808,,,3,,,POINT (-76.6277808 39.640566)
37027584,39.3924476,-76.6778817,,,2,,,POINT (-76.6778817 39.3924476)
37027618,39.3933095,-76.6764805,,,3,,,POINT (-76.6764805 39.3933095)
37027627,39.3933903,-76.6762029,,,3,,,POINT (-76.6762029 39.3933903)
37027664,39.2835658,-76.7178427,,,3,,,POINT (-76.7178427 39.2835658)
37027676,39.2828555,-76.718755,,,4,,,POINT (-76.718755 39.2828555)
37027689,39.2815188,-76.7186004,,,3,,,POINT (-76.7186004 39.2815188)
37027692,39.6416271,-76.6024931,,,1,,,POINT (-76.6024931 39.6416271)
37027702,39.6409513,-76.6010983,,,3,,,POINT (-76.6010983 39.6409513)
37027705,39.6409864,-76.6009192,,,3,,,POINT (-76.6009192 39.6409864)
37027706,39.6414963,-76.6004444,,,3,,,POINT (-76.6004444 39.6414963)
37027714,39.487105,-76.547312,,,1,,,POINT (-76.547312 39.487105)
37027739,39.4884614,-76.5453007,,,3,,,POINT (-76.5453007 39.4884614)
37027746,39.252454,-76.6686678,,,4,,,POINT (-76.6686678 39.252454)
37027772,39.489857,-76.549665,,,1,,,POINT (-76.549665 39.489857)
37027831,39.487916,-76.549452,,,3,,,POINT (-76.549452 39.487916)
37027838,39.2356248,-76.4450525,,,3,,,POINT (-76.4450525 39.2356248)
37027857,39.481024,-76.51881,,,3,,,POINT (-76.51881 39.481024)
37027866,39.481647,-76.516443,,,3,,,POINT (-76.516443 39.481647)
37027881,39.481932,-76.515354,,,1,,,POINT (-76.515354 39.481932)
37027888,39.25307,-76.6717317,,,1,,,POINT (-76.6717317 39.25307)
37027902,39.2517947,-76.6720831,,,3,,,POINT (-76.6720831 39.2517947)
37027908,39.482034,-76.516036,,,1,,,POINT (-76.516036 39.482034)
37027918,39.2541833,-76.6745896,,,4,,,POINT (-76.6745896 39.2541833)
37027925,39.2524687,-76.674949,,,4,,,POINT (-76.674949 39.2524687)
37027958,39.2523638,-76.6741215,,,4,,,POINT (-76.6741215 39.2523638)
37027975,39.2536671,-76.673915,,,3,,,POINT (-76.673915 39.2536671)
37027982,39.2526027,-76.6758771,,,3,,,POINT (-76.6758771 39.2526027)
37027985,39.2503948,-76.6763384,,,1,,,POINT (-76.6763384 39.2503948)
37027986,39.2370534,-76.4425054,,,3,,,POINT (-76.4425054 39.2370534)
37027989,39.23908,-76.443152,,,3,,,POINT (-76.443152 39.23908)
37027991,39.2391899,-76.4433389,,,3,,,POINT (-76.4433389 39.2391899)
37027992,39.486471,-76.520359,,,3,,,POINT (-76.520359 39.486471)
37027994,39.48689,-76.520436,,,1,,,POINT (-76.520436 39.48689)
37028005,39.2833448,-76.7559521,,,3,,,POINT (-76.7559521 39.2833448)
37028006,39.2822135,-76.7565303,,,3,,,POINT (-76.7565303 39.2822135)
37028007,39.281354,-76.7567543,,,3,,,POINT (-76.7567543 39.281354)
37028008,39.2812758,-76.7556604,,,3,,,POINT (-76.7556604 39.2812758)
37028013,39.2812232,-76.7560649,,,3,,,POINT (-76.7560649 39.2812232)
37028023,39.2821502,-76.7579894,,,3,,,POINT (-76.7579894 39.2821502)
37028029,39.2821986,-76.7563511,,,3,,,POINT (-76.7563511 39.2821986)
37028031,39.2841481,-76.7648872,,,3,,,POINT (-76.7648872 39.2841481)
37028045,39.2833696,-76.7637513,,,3,,,POINT (-76.7637513 39.2833696)
37028067,39.3441971,-76.5131263,,,3,,,POINT (-76.5131263 39.3441971)
37028181,39.344788,-76.5117097,turning_circle,,1,,,POINT (-76.5117097 39.344788)
37028194,39.6259545,-76.6457345,,,3,,,POINT (-76.6457345 39.6259545)
37028356,39.626758,-76.64586,,,3,,,POINT (-76.64586 39.626758)
37028372,39.628598,-76.644349,,,3,,,POINT (-76.644349 39.628598)
37028405,39.630175,-76.644818,,,1,,,POINT (-76.644818 39.630175)
37028511,39.628317,-76.646794,,,3,,,POINT (-76.646794 39.628317)
37028521,39.629165,-76.645828,,,1,,,POINT (-76.645828 39.629165)
37028559,39.631605,-76.648892,,,1,,,POINT (-76.648892 39.631605)
37028712,39.370718,-76.4682054,,,3,,,POINT (-76.4682054 39.370718)
37028713,39.370684,-76.468555,,,3,,,POINT (-76.468555 39.370684)
37028824,39.499758,-76.582304,,,3,,,POINT (-76.582304 39.499758)
37028826,39.499853,-76.582363,,,3,,,POINT (-76.582363 39.499853)
37028828,39.499976,-76.582439,,,1,,,POINT (-76.582439 39.499976)
37028834,39.3173808,-76.7660986,,,3,,,POINT (-76.7660986 39.3173808)
37028839,39.3172979,-76.7662506,,,3,,,POINT (-76.7662506 39.3172979)
37028846,39.3171398,-76.7663975,,,3,,,POINT (-76.7663975 39.3171398)
37028848,39.3170338,-76.7664773,,,3,,,POINT (-76.7664773 39.3170338)
37028858,39.627324,-76.651404,,,3,,,POINT (-76.651404 39.627324)
37028878,39.626721,-76.650243,,,3,,,POINT (-76.650243 39.626721)
37028902,39.626863,-76.649707,,,1,,,POINT (-76.649707 39.626863)
37028910,39.3715827,-76.4232357,,,3,,,POINT (-76.4232357 39.3715827)
37028921,39.371785,-76.423823,,,3,,,POINT (-76.423823 39.371785)
37028931,39.37196,-76.424252,,,3,,,POINT (-76.424252 39.37196)
37028935,39.371994,-76.42443,,,1,,,POINT (-76.42443 39.371994)
37028948,39.628673,-76.651052,,,1,,,POINT (-76.651052 39.628673)
37028955,39.628734,-76.651332,,,3,,,POINT (-76.651332 39.628734)
37028971,39.6285828,-76.651828,turning_circle,,4,,,POINT (-76.651828 39.6285828)
37029063,39.312454,-76.7584065,,,3,,,POINT (-76.7584065 39.312454)
37029074,39.3120853,-76.7581956,,,3,,,POINT (-76.7581956 39.3120853)
37029076,39.3119504,-76.7582392,,,3,,,POINT (-76.7582392 39.3119504)
37029078,39.3117634,-76.7582778,,,3,,,POINT (-76.7582778 39.3117634)
37029080,39.3116246,-76.7581819,,,3,,,POINT (-76.7581819 39.3116246)
37029084,39.3115186,-76.7580374,,,3,,,POINT (-76.7580374 39.3115186)
37029086,39.3114684,-76.7577857,,,3,,,POINT (-76.7577857 39.3114684)
37029099,39.628886,-76.651781,,,3,,,POINT (-76.651781 39.628886)
37029108,39.629519,-76.651659,,,1,,,POINT (-76.651659 39.629519)
37029112,39.25891,-76.49568,,,1,,,POINT (-76.49568 39.25891)
37029128,39.258414,-76.4957,,,4,,,POINT (-76.4957 39.258414)
37029129,39.258425,-76.495599,,,3,,,POINT (-76.495599 39.258425)
37029132,39.4593377,-76.4524659,,,3,,,POINT (-76.4524659 39.4593377)
37029169,39.4581546,-76.45104,,,3,,,POINT (-76.45104 39.4581546)
37029172,39.629157,-76.651898,,,1,,,POINT (-76.651898 39.629157)
37029178,39.534879,-76.543448,,,1,,,POINT (-76.543448 39.534879)
37029223,39.535306,-76.544285,,,3,,,POINT (-76.544285 39.535306)
37029248,39.536163,-76.544833,,,3,,,POINT (-76.544833 39.536163)
37029259,39.457359,-76.451543,,,3,,,POINT (-76.451543 39.457359)
37029285,39.454446,-76.45182,,,3,,,POINT (-76.45182 39.454446)
37029305,39.4888933,-76.7303877,,,3,,,POINT (-76.7303877 39.4888933)
37029357,39.4871597,-76.7279956,,,3,,,POINT (-76.7279956 39.4871597)
37029363,39.51657,-76.547715,,,1,,,POINT (-76.547715 39.51657)
37029364,39.516596,-76.547231,,,3,,,POINT (-76.547231 39.516596)
37029399,39.49044,-76.706348,,,3,,,POINT (-76.706348 39.49044)
37029428,39.4897579,-76.7070481,,,3,,,POINT (-76.7070481 39.4897579)
37029445,39.4895095,-76.707787,,,3,,,POINT (-76.707787 39.4895095)
37029454,39.516052,-76.547577,,,1,,,POINT (-76.547577 39.516052)
37029461,39.516396,-76.547124,,,3,,,POINT (-76.547124 39.516396)
37029466,39.592705,-76.727043,,,3,,,POINT (-76.727043 39.592705)
37029492,39.594003,-76.728676,,,1,,,POINT (-76.728676 39.594003)
37029565,39.4911696,-76.706741,,,1,,,POINT (-76.706741 39.4911696)
37029576,39.515426,-76.544453,,,1,,,POINT (-76.544453 39.515426)
37029612,39.51651,-76.544725,,,4,,,POINT (-76.544725 39.51651)
37029623,39.516787,-76.544521,,,1,,,POINT (-76.544521 39.516787)
37029640,39.591845,-76.7361863,,,3,,,POINT (-76.7361863 39.591845)
37029662,39.511534,-76.547189,,,1,,,POINT (-76.547189 39.511534)
37029664,39.511736,-76.547093,,,3,,,POINT (-76.547093 39.511736)
37029671,39.4582131,-76.4405066,,,3,,,POINT (-76.4405066 39.4582131)
37029674,39.458236,-76.438811,,,3,,,POINT (-76.438811 39.458236)
37029681,39.591554,-76.7366693,,,3,,,POINT (-76.7366693 39.591554)
37029692,39.457313,-76.431836,,,3,,,POINT (-76.431836 39.457313)
37029695,39.457452,-76.431995,,,3,,,POINT (-76.431995 39.457452)
37029698,39.457649,-76.432219,,,1,,,POINT (-76.432219 39.457649)
37029716,39.4564724,-76.7710062,,,3,,,POINT (-76.7710062 39.4564724)
37029730,39.4563466,-76.7718718,,,3,,,POINT (-76.7718718 39.4563466)
37029736,39.490499,-76.7053784,,,3,,,POINT (-76.7053784 39.490499)
37029751,39.4898128,-76.7053771,,,3,,,POINT (-76.7053771 39.4898128)
37029753,39.4897341,-76.7052778,,,3,,,POINT (-76.7052778 39.4897341)
37029776,39.511762,-76.545397,,,1,,,POINT (-76.545397 39.511762)
37029797,39.51154,-76.546337,,,3,,,POINT (-76.546337 39.51154)
37029811,39.5118563,-76.547474,,,3,,,POINT (-76.547474 39.5118563)
37029829,39.489495,-76.705475,,,1,,,POINT (-76.705475 39.489495)
37029845,39.457768,-76.7718136,,,3,,,POINT (-76.7718136 39.457768)
37029849,39.457792,-76.7723333,,,3,,,POINT (-76.7723333 39.457792)
37029854,39.3499329,-76.8326843,,,3,,,POINT (-76.8326843 39.3499329)
37029869,39.3507698,-76.8322122,,,1,,,POINT (-76.8322122 39.3507698)
37029893,39.457448,-76.7735422,,,3,,,POINT (-76.7735422 39.457448)
37029898,39.4571156,-76.7734641,,,3,,,POINT (-76.7734641 39.4571156)
37029929,39.3493449,-76.8307585,,,3,,,POINT (-76.8307585 39.3493449)
37029934,39.5941135,-76.7353972,,,3,,,POINT (-76.7353972 39.5941135)
37029943,39.594023,-76.73434,,,3,,,POINT (-76.73434 39.594023)
37029955,39.2717012,-76.7699264,,,3,,,POINT (-76.7699264 39.2717012)
37029987,39.2725367,-76.7694228,,,3,,,POINT (-76.7694228 39.2725367)
37029992,39.2723565,-76.7691622,,,3,,,POINT (-76.7691622 39.2723565)
37030002,39.272734,-76.7693973,,,2,,,POINT (-76.7693973 39.272734)
37030012,39.2852083,-76.7600903,,,3,,,POINT (-76.7600903 39.2852083)
37030013,39.2860244,-76.7597269,,,3,,,POINT (-76.7597269 39.2860244)
37030015,39.2860439,-76.7598,,,3,,,POINT (-76.7598 39.2860439)
37030017,39.2866249,-76.7595413,,,4,,,POINT (-76.7595413 39.2866249)
37030029,39.4092994,-76.5794129,motorway_junction,28,3,,,POINT (-76.5794129 39.4092994)
37030080,39.4077654,-76.5794951,,,3,,,POINT (-76.5794951 39.4077654)
37030090,39.4079843,-76.5800796,traffic_signals,1869,3,,,POINT (-76.5800796 39.4079843)
37030109,39.3499609,-76.8327393,,,3,,,POINT (-76.8327393 39.3499609)
37030129,39.377278,-76.494431,,,3,,,POINT (-76.494431 39.377278)
37030134,39.377207,-76.494118,,,1,,,POINT (-76.494118 39.377207)
37030138,39.4087292,-76.5796219,,,3,,,POINT (-76.5796219 39.4087292)
37030189,39.2871704,-76.7647684,,,3,,,POINT (-76.7647684 39.2871704)
37030191,39.2868591,-76.7635571,,,4,,,POINT (-76.7635571 39.2868591)
37030192,39.286802,-76.7633063,,,4,,,POINT (-76.7633063 39.286802)
37030194,39.2867771,-76.7629898,,,3,,,POINT (-76.7629898 39.2867771)
37030197,39.2867346,-76.7628113,,,3,,,POINT (-76.7628113 39.2867346)
37030203,39.2863878,-76.7615763,,,3,,,POINT (-76.7615763 39.2863878)
37030205,39.2863272,-76.7613657,,,3,,,POINT (-76.7613657 39.2863272)
37030206,39.2856083,-76.7616609,traffic_signals,,4,,,POINT (-76.7616609 39.2856083)
37030211,39.4183605,-76.5641467,,,1,,,POINT (-76.5641467 39.4183605)
37030213,39.4186371,-76.563562,,,3,,,POINT (-76.563562 39.4186371)
37030217,39.4188464,-76.5642889,,,1,,,POINT (-76.5642889 39.4188464)
37030219,39.4190111,-76.5639255,,,3,,,POINT (-76.5639255 39.4190111)
37030277,39.3752848,-76.5428588,,,3,,,POINT (-76.5428588 39.3752848)
37030279,39.37509,-76.543036,,,3,,,POINT (-76.543036 39.37509)
37030280,39.374982,-76.543128,,,1,,,POINT (-76.543128 39.374982)
37030282,39.4192396,-76.5641432,,,1,,,POINT (-76.5641432 39.4192396)
37030293,39.4180207,-76.5631168,,,3,,,POINT (-76.5631168 39.4180207)
37030294,39.3770457,-76.5395836,,,1,,,POINT (-76.5395836 39.3770457)
37030295,39.376966,-76.539477,,,3,,,POINT (-76.539477 39.376966)
